date,equity,daily_return,drawdown,num_positions
2024-05-01,101530.33250162877,0.0,-0.017107,0
2024-05-02,101530.33250162877,0.0,-0.017107,0
2024-05-03,101530.33250162877,0.0,-0.017107,0
2024-05-06,101530.33250162877,0.0,-0.017107,0
2024-05-07,101530.33250162877,0.0,-0.017107,0
2024-05-08,101530.33250162877,0.0,-0.017107,0
2024-05-09,101530.33250162877,0.0,-0.017107,0
2024-05-10,101530.33250162877,0.0,-0.017107,0
2024-05-13,101530.33250162877,0.0,-0.017107,0
2024-05-14,101530.33250162877,0.0,-0.017107,0
2024-05-15,101530.33250162877,0.0,-0.017107,0
2024-05-16,101530.33250162877,0.0,-0.017107,0
2024-05-17,101530.33250162877,0.0,-0.017107,0
2024-05-20,101530.33250162877,0.0,-0.017107,0
2024-05-21,101530.33250162877,0.0,-0.017107,0
2024-05-22,101530.33250162877,0.0,-0.017107,0
2024-05-23,101530.33250162877,0.0,-0.017107,0
2024-05-24,101530.33250162877,0.0,-0.017107,0
2024-05-28,101530.33250162877,0.0,-0.017107,0
2024-05-29,101530.33250162877,0.0,-0.017107,0
2024-05-30,101530.33250162877,0.0,-0.017107,0
2024-05-31,101530.33250162877,0.0,-0.017107,0
2024-06-03,101530.33250162877,0.0,-0.017107,0
2024-06-04,101530.33250162877,0.0,-0.017107,0
2024-06-05,101530.33250162877,0.0,-0.017107,0
2024-06-06,101530.33250162877,0.0,-0.017107,0
2024-06-07,101530.33250162877,0.0,-0.017107,0
2024-06-10,101530.33250162877,0.0,-0.017107,0
2024-06-11,101530.33250162877,0.0,-0.017107,0
2024-06-12,101530.33250162877,0.0,-0.017107,0
2024-06-13,101530.33250162877,0.0,-0.017107,0
2024-06-14,101530.33250162877,0.0,-0.017107,0
2024-06-17,101530.33250162877,0.0,-0.017107,0
2024-06-18,101530.33250162877,0.0,-0.017107,0
2024-06-20,101530.33250162877,0.0,-0.017107,0
2024-06-21,101530.33250162877,0.0,-0.017107,0
2024-06-24,101530.33250162877,0.0,-0.017107,0
2024-06-25,101530.33250162877,0.0,-0.017107,0
2024-06-26,101530.33250162877,0.0,-0.017107,0
2024-06-27,101530.33250162877,0.0,-0.017107,0
2024-06-28,101530.33250162877,0.0,-0.017107,0
2024-07-01,101530.33250162877,0.0,-0.017107,0
2024-07-02,101530.33250162877,0.0,-0.017107,0
2024-07-03,101530.33250162877,0.0,-0.017107,0
2024-07-05,101530.33250162877,0.0,-0.017107,0
2024-07-08,101530.33250162877,0.0,-0.017107,0
2024-07-09,101530.33250162877,0.0,-0.017107,0
2024-07-10,101530.33250162877,0.0,-0.017107,0
2024-07-11,101530.33250162877,0.0,-0.017107,0
2024-07-12,101530.33250162877,0.0,-0.017107,0
2024-07-15,101530.33250162877,0.0,-0.017107,0
2024-07-16,101530.33250162877,0.0,-0.017107,0
2024-07-17,101530.33250162877,0.0,-0.017107,0
2024-07-18,101530.33250162877,0.0,-0.017107,0
2024-07-19,101530.33250162877,0.0,-0.017107,0
2024-07-22,101530.33250162877,0.0,-0.017107,0
2024-07-23,101530.33250162877,0.0,-0.017107,0
2024-07-24,101530.33250162877,0.0,-0.017107,0
2024-07-25,101530.33250162877,0.0,-0.017107,0
2024-07-26,101530.33250162877,0.0,-0.017107,0
2024-07-29,101530.33250162877,0.0,-0.017107,0
2024-07-30,101530.33250162877,0.0,-0.017107,0
2024-07-31,101530.33250162877,0.0,-0.017107,0
2024-08-01,101530.33250162877,0.0,-0.017107,0
2024-08-02,101530.33250162877,0.0,-0.017107,0
2024-08-05,101530.33250162877,0.0,-0.017107,0
2024-08-06,101530.33250162877,0.0,-0.017107,0
2024-08-07,101530.33250162877,0.0,-0.017107,0
2024-08-08,101530.33250162877,0.0,-0.017107,0
2024-08-09,101530.33250162877,0.0,-0.017107,0
2024-08-12,101530.33250162877,0.0,-0.017107,0
2024-08-13,101530.33250162877,0.0,-0.017107,0
2024-08-14,101530.33250162877,0.0,-0.017107,0
2024-08-15,101530.33250162877,0.0,-0.017107,0
2024-08-16,101530.33250162877,0.0,-0.017107,0
2024-08-19,101530.33250162877,0.0,-0.017107,0
2024-08-20,101530.33250162877,0.0,-0.017107,0
2024-08-21,101530.33250162877,0.0,-0.017107,0
2024-08-22,101530.33250162877,0.0,-0.017107,0
2024-08-23,101530.33250162877,0.0,-0.017107,0
2024-08-26,101530.33250162877,0.0,-0.017107,0
2024-08-27,101530.33250162877,0.0,-0.017107,0
2024-08-28,101530.33250162877,0.0,-0.017107,0
2024-08-29,101530.33250162877,0.0,-0.017107,0
2024-08-30,101530.33250162877,0.0,-0.017107,0
2024-09-03,101530.33250162877,0.0,-0.017107,0
2024-09-04,101530.33250162877,0.0,-0.017107,0
2024-09-05,101530.33250162877,0.0,-0.017107,0
2024-09-06,101530.33250162877,0.0,-0.017107,0
2024-09-09,101530.33250162877,0.0,-0.017107,0
2024-09-10,101530.33250162877,0.0,-0.017107,0
2024-09-11,101530.33250162877,0.0,-0.017107,0
2024-09-12,101530.33250162877,0.0,-0.017107,0
2024-09-13,101530.33250162877,0.0,-0.017107,0
2024-09-16,101530.33250162877,0.0,-0.017107,0
2024-09-17,101530.33250162877,0.0,-0.017107,0
2024-09-18,101530.33250162877,0.0,-0.017107,0
2024-09-19,101530.33250162877,0.0,-0.017107,0
2024-09-20,101530.33250162877,0.0,-0.017107,0
2024-09-23,101530.33250162877,0.0,-0.017107,0
2024-09-24,101530.33250162877,0.0,-0.017107,0
2024-09-25,101530.33250162877,0.0,-0.017107,0
2024-09-26,101530.33250162877,0.0,-0.017107,0
2024-09-27,101530.33250162877,0.0,-0.017107,0
2024-09-30,101530.33250162877,0.0,-0.017107,0
2024-10-01,101530.33250162877,0.0,-0.017107,0
2024-10-02,101530.33250162877,0.0,-0.017107,0
2024-10-03,101530.33250162877,0.0,-0.017107,0
2024-10-04,101530.33250162877,0.0,-0.017107,0
2024-10-07,101530.33250162877,0.0,-0.017107,0
2024-10-08,101530.33250162877,0.0,-0.017107,0
2024-10-09,101530.33250162877,0.0,-0.017107,0
2024-10-10,101530.33250162877,0.0,-0.017107,0
2024-10-11,101530.33250162877,0.0,-0.017107,0
2024-10-14,101530.33250162877,0.0,-0.017107,0
2024-10-15,101530.33250162877,0.0,-0.017107,0
2024-10-16,101530.33250162877,0.0,-0.017107,0
2024-10-17,101530.33250162877,0.0,-0.017107,0
2024-10-18,101530.33250162877,0.0,-0.017107,0
2024-10-21,101530.33250162877,0.0,-0.017107,0
2024-10-22,101530.33250162877,0.0,-0.017107,0
2024-10-23,101530.33250162877,0.0,-0.017107,0
2024-10-24,101530.33250162877,0.0,-0.017107,0
2024-10-25,101530.33250162877,0.0,-0.017107,0
2024-10-28,101530.33250162877,0.0,-0.017107,0
2024-10-29,101530.33250162877,0.0,-0.017107,0
